original_design,original_ion,new_ion,swapped_design_id,structural_deviation_rmsd,plddt,new_binding_radius,coordination_number,net_charge,bidentate_count
CE_cfg35_des24,CE,CO,CE_cfg35_des24_swapped_CO,0.7209399342536926,0.8752,24.713594,0.0,0.0,0.0
CE_cfg35_des24,CE,CU,CE_cfg35_des24_swapped_CU,0.43536680936813354,0.8616,16.817768,0.0,0.0,0.0
CE_cfg35_des24,CE,DY,CE_cfg35_des24_swapped_DY,0.5419675707817078,0.8724,20.059832,1.25,0.0,0.25
CE_cfg35_des24,CE,ER,CE_cfg35_des24_swapped_ER,0.5210275053977966,0.8663,18.593569,1.25,0.0,0.25
CE_cfg35_des24,CE,EU,CE_cfg35_des24_swapped_EU,0.6021121740341187,0.8698,22.738693,0.0,0.0,0.0
CE_cfg35_des24,CE,FE,CE_cfg35_des24_swapped_FE,0.5684714913368225,0.8657,18.400242,1.25,0.0,0.25
CE_cfg35_des24,CE,GD,CE_cfg35_des24_swapped_GD,0.8362826704978943,0.8703,18.585995,1.25,0.0,0.25
CE_cfg35_des24,CE,HO,CE_cfg35_des24_swapped_HO,0.8540817499160767,0.8711,15.693386,0.0,0.0,0.0
CE_cfg35_des24,CE,LA,CE_cfg35_des24_swapped_LA,0.6318103075027466,0.8698,20.38985,0.25,0.0,0.0
CE_cfg35_des24,CE,LU,CE_cfg35_des24_swapped_LU,0.5372236967086792,0.8694,25.120842,0.0,0.0,0.0
CE_cfg35_des24,CE,MN,CE_cfg35_des24_swapped_MN,0.6952717304229736,0.8708,19.51215,1.0,0.0,0.25
CE_cfg35_des24,CE,ND,CE_cfg35_des24_swapped_ND,0.6651527881622314,0.8674,18.419933,1.25,0.0,0.25
CE_cfg35_des24,CE,NI,CE_cfg35_des24_swapped_NI,0.550636351108551,0.8745,12.380795,1.25,0.0,0.25
CE_cfg35_des24,CE,PM,CE_cfg35_des24_swapped_PM,0.5116790533065796,0.8598,19.371166,0.0,0.0,0.0
CE_cfg35_des24,CE,PR,CE_cfg35_des24_swapped_PR,1.3929221630096436,0.8709,21.45702,0.0,0.0,0.0
CE_cfg35_des24,CE,SM,CE_cfg35_des24_swapped_SM,0.5920627117156982,0.8703,20.461807,0.25,0.0,0.0
CE_cfg35_des24,CE,TB,CE_cfg35_des24_swapped_TB,0.9425384998321533,0.87,18.534044,1.25,0.0,0.25
CE_cfg35_des24,CE,TM,CE_cfg35_des24_swapped_TM,0.6503603458404541,0.8643,14.909695,1.0,0.0,0.25
CE_cfg35_des24,CE,YB,CE_cfg35_des24_swapped_YB,0.7359775304794312,0.8709,9.745148,1.25,0.0,0.25
CE_cfg35_des24,CE,ZN,CE_cfg35_des24_swapped_ZN,0.29221200942993164,0.8664,18.704268,0.75,0.0,0.25
CE_cfg13_des18,CE,CA,CE_cfg13_des18_swapped_CA,,0.8654,19.219831,0.0,0.0,0.0
CE_cfg13_des18,CE,CO,CE_cfg13_des18_swapped_CO,0.395128071308136,0.8698,19.094229,0.5,0.0,0.25
CE_cfg13_des18,CE,CU,CE_cfg13_des18_swapped_CU,0.19611220061779022,0.8586,24.210016,0.0,0.0,0.0
CE_cfg13_des18,CE,DY,CE_cfg13_des18_swapped_DY,0.26773160696029663,0.8695,24.521627,0.0,0.0,0.0
CE_cfg13_des18,CE,ER,CE_cfg13_des18_swapped_ER,0.20740731060504913,0.8664,10.452579,1.0,0.0,0.25
CE_cfg13_des18,CE,EU,CE_cfg13_des18_swapped_EU,0.30791082978248596,0.8657,5.552157,1.75,0.0,0.5
CE_cfg13_des18,CE,FE,CE_cfg13_des18_swapped_FE,0.26625996828079224,0.8595,16.577934,1.0,0.0,0.25
CE_cfg13_des18,CE,GD,CE_cfg13_des18_swapped_GD,0.3044910728931427,0.8654,24.18499,0.0,0.0,0.0
CE_cfg13_des18,CE,HO,CE_cfg13_des18_swapped_HO,0.23990921676158905,0.8647,16.173761,1.0,0.0,0.25
CE_cfg13_des18,CE,LA,CE_cfg13_des18_swapped_LA,0.20162101089954376,0.8669,16.198656,1.0,0.0,0.25
CE_cfg13_des18,CE,LU,CE_cfg13_des18_swapped_LU,0.3144797682762146,0.8643,18.970287,0.5,0.0,0.25
CE_cfg13_des18,CE,MN,CE_cfg13_des18_swapped_MN,0.3557150959968567,0.8664,18.262762,1.0,0.0,0.25
CE_cfg13_des18,CE,ND,CE_cfg13_des18_swapped_ND,0.2730024456977844,0.8644,15.097354,0.0,0.0,0.0
CE_cfg13_des18,CE,NI,CE_cfg13_des18_swapped_NI,0.20524168014526367,0.8706,11.185127,1.0,0.0,0.25
CE_cfg13_des18,CE,PM,CE_cfg13_des18_swapped_PM,0.26583847403526306,0.8624,19.508385,0.0,0.0,0.0
CE_cfg13_des18,CE,PR,CE_cfg13_des18_swapped_PR,0.28785133361816406,0.8671,25.749979,0.0,0.0,0.0
CE_cfg13_des18,CE,SM,CE_cfg13_des18_swapped_SM,0.21946699917316437,0.8692,24.728632,0.0,0.0,0.0
CE_cfg13_des18,CE,TB,CE_cfg13_des18_swapped_TB,0.24343889951705933,0.866,16.356127,1.0,0.0,0.25
CE_cfg13_des18,CE,TM,CE_cfg13_des18_swapped_TM,0.2552761435508728,0.8617,12.678055,1.0,0.0,0.25
CE_cfg13_des18,CE,YB,CE_cfg13_des18_swapped_YB,0.26911866664886475,0.8674,16.440325,1.0,0.0,0.25
CE_cfg13_des18,CE,ZN,CE_cfg13_des18_swapped_ZN,0.3155639171600342,0.8658,16.858229,0.5,0.0,0.25
CE_cfg34_des10,CE,CA,CE_cfg34_des10_swapped_CA,,0.8627,19.146402,0.75,0.0,0.25
CE_cfg34_des10,CE,CO,CE_cfg34_des10_swapped_CO,0.9440835118293762,0.8662,10.391612,0.0,0.0,0.0
CE_cfg34_des10,CE,CU,CE_cfg34_des10_swapped_CU,0.8254895210266113,0.8529,11.399686,1.0,0.0,0.25
CE_cfg34_des10,CE,DY,CE_cfg34_des10_swapped_DY,0.8128206729888916,0.866,23.428106,0.0,0.0,0.0
CE_cfg34_des10,CE,ER,CE_cfg34_des10_swapped_ER,0.6693487763404846,0.8621,21.200302,0.0,0.0,0.0
CE_cfg34_des10,CE,EU,CE_cfg34_des10_swapped_EU,0.6665526032447815,0.8682,11.426373,0.25,0.0,0.0
CE_cfg34_des10,CE,FE,CE_cfg34_des10_swapped_FE,1.1155579090118408,0.8618,13.134392,0.0,0.0,0.0
CE_cfg34_des10,CE,GD,CE_cfg34_des10_swapped_GD,0.8175647258758545,0.8619,11.053868,1.0,0.0,0.25
CE_cfg34_des10,CE,HO,CE_cfg34_des10_swapped_HO,1.0404815673828125,0.8632,10.941711,1.25,0.0,0.25
CE_cfg34_des10,CE,LA,CE_cfg34_des10_swapped_LA,0.9169984459877014,0.8671,23.293615,0.0,0.0,0.0
CE_cfg34_des10,CE,LU,CE_cfg34_des10_swapped_LU,1.0439273118972778,0.8642,24.148071,0.0,0.0,0.0
CE_cfg34_des10,CE,MN,CE_cfg34_des10_swapped_MN,0.4278385639190674,0.865,18.370668,0.25,0.0,0.0
CE_cfg34_des10,CE,ND,CE_cfg34_des10_swapped_ND,0.9737269282341003,0.8656,6.239025,1.0,0.0,0.25
CE_cfg34_des10,CE,NI,CE_cfg34_des10_swapped_NI,0.7229611873626709,0.866,8.474534,0.0,0.0,0.0
CE_cfg34_des10,CE,PM,CE_cfg34_des10_swapped_PM,0.5000328421592712,0.8599,11.36496,0.0,0.0,0.0
CE_cfg34_des10,CE,PR,CE_cfg34_des10_swapped_PR,0.836547315120697,0.8669,11.304927,1.25,0.0,0.5
CE_cfg34_des10,CE,SM,CE_cfg34_des10_swapped_SM,0.7909203171730042,0.8665,11.033699,1.0,0.0,0.25
CE_cfg34_des10,CE,TB,CE_cfg34_des10_swapped_TB,0.8587406277656555,0.8648,10.94996,1.0,0.0,0.25
CE_cfg34_des10,CE,TM,CE_cfg34_des10_swapped_TM,1.0478981733322144,0.8582,13.118133,0.5,0.0,0.0
CE_cfg34_des10,CE,YB,CE_cfg34_des10_swapped_YB,0.9367086291313171,0.8663,12.796405,0.0,0.0,0.0
CE_cfg34_des10,CE,ZN,CE_cfg34_des10_swapped_ZN,0.7605426907539368,0.8587,16.233185,0.75,0.0,0.25
CE_cfg13_des4,CE,CA,CE_cfg13_des4_swapped_CA,,0.8632,12.763705,1.0,0.0,0.25
CE_cfg13_des4,CE,CO,CE_cfg13_des4_swapped_CO,0.29538750648498535,0.872,14.93353,0.0,0.0,0.0
CE_cfg13_des4,CE,CU,CE_cfg13_des4_swapped_CU,0.5161718130111694,0.8617,15.547059,0.0,0.0,0.0
CE_cfg13_des4,CE,DY,CE_cfg13_des4_swapped_DY,0.22035540640354156,0.8731,12.791443,1.0,0.0,0.25
CE_cfg13_des4,CE,ER,CE_cfg13_des4_swapped_ER,0.39250901341438293,0.864,12.341199,1.0,0.0,0.25
CE_cfg13_des4,CE,EU,CE_cfg13_des4_swapped_EU,0.21418392658233643,0.871,10.05473,1.0,0.0,0.25
CE_cfg13_des4,CE,FE,CE_cfg13_des4_swapped_FE,0.1903931349515915,0.8656,7.784916,1.0,0.0,0.25
CE_cfg13_des4,CE,GD,CE_cfg13_des4_swapped_GD,0.38606002926826477,0.8681,19.057116,0.0,0.0,0.0
CE_cfg13_des4,CE,HO,CE_cfg13_des4_swapped_HO,0.19629797339439392,0.868,18.931746,0.0,0.0,0.0
CE_cfg13_des4,CE,LA,CE_cfg13_des4_swapped_LA,0.2516067922115326,0.8664,16.347464,1.0,0.0,0.25
CE_cfg13_des4,CE,LU,CE_cfg13_des4_swapped_LU,0.3947993814945221,0.8705,20.080713,0.0,0.0,0.0
CE_cfg13_des4,CE,MN,CE_cfg13_des4_swapped_MN,0.14024633169174194,0.8631,24.590424,0.0,0.0,0.0
CE_cfg13_des4,CE,ND,CE_cfg13_des4_swapped_ND,0.2885482609272003,0.8624,24.345648,0.0,0.0,0.0
CE_cfg13_des4,CE,NI,CE_cfg13_des4_swapped_NI,0.21804502606391907,0.8719,7.596998,1.0,0.0,0.25
CE_cfg13_des4,CE,PM,CE_cfg13_des4_swapped_PM,0.21439862251281738,0.8633,19.769747,0.0,0.0,0.0
CE_cfg13_des4,CE,PR,CE_cfg13_des4_swapped_PR,0.7990622520446777,0.8689,11.95931,1.0,0.0,0.25
CE_cfg13_des4,CE,SM,CE_cfg13_des4_swapped_SM,0.2132473587989807,0.8696,17.314608,1.0,0.0,0.25
CE_cfg13_des4,CE,TB,CE_cfg13_des4_swapped_TB,0.19209308922290802,0.8704,24.629099,0.0,0.0,0.0
CE_cfg13_des4,CE,TM,CE_cfg13_des4_swapped_TM,0.25385013222694397,0.8632,16.449394,1.0,0.0,0.25
CE_cfg13_des4,CE,YB,CE_cfg13_des4_swapped_YB,0.25416553020477295,0.8688,14.945752,1.0,0.0,0.25
CE_cfg13_des4,CE,ZN,CE_cfg13_des4_swapped_ZN,0.2251972109079361,0.8656,14.902046,0.0,0.0,0.0
CE_cfg13_des21,CE,CA,CE_cfg13_des21_swapped_CA,,0.8666,12.788815,1.0,0.0,0.25
CE_cfg13_des21,CE,CO,CE_cfg13_des21_swapped_CO,0.3257858157157898,0.8713,14.723014,0.0,0.0,0.0
CE_cfg13_des21,CE,CU,CE_cfg13_des21_swapped_CU,0.3918624818325043,0.8566,16.75463,0.5,0.0,0.0
CE_cfg13_des21,CE,DY,CE_cfg13_des21_swapped_DY,0.4646129608154297,0.8709,15.374691,0.0,0.0,0.0
CE_cfg13_des21,CE,ER,CE_cfg13_des21_swapped_ER,0.33472028374671936,0.8649,16.183004,1.0,0.0,0.25
CE_cfg13_des21,CE,EU,CE_cfg13_des21_swapped_EU,0.26018914580345154,0.8653,16.255342,1.0,0.0,0.25
CE_cfg13_des21,CE,FE,CE_cfg13_des21_swapped_FE,0.40130552649497986,0.8603,14.480273,0.0,0.0,0.0
CE_cfg13_des21,CE,GD,CE_cfg13_des21_swapped_GD,0.32769232988357544,0.8677,19.328714,0.5,0.0,0.25
CE_cfg13_des21,CE,HO,CE_cfg13_des21_swapped_HO,0.22806493937969208,0.8673,20.65844,0.0,0.0,0.0
CE_cfg13_des21,CE,LA,CE_cfg13_des21_swapped_LA,0.32838839292526245,0.8649,16.084623,1.0,0.0,0.25
CE_cfg13_des21,CE,LU,CE_cfg13_des21_swapped_LU,0.3740307092666626,0.8653,20.793806,0.0,0.0,0.0
CE_cfg13_des21,CE,MN,CE_cfg13_des21_swapped_MN,0.4923146665096283,0.8636,18.723051,1.0,0.0,0.25
CE_cfg13_des21,CE,ND,CE_cfg13_des21_swapped_ND,0.3361515998840332,0.8641,14.294463,0.0,0.0,0.0
CE_cfg13_des21,CE,NI,CE_cfg13_des21_swapped_NI,0.2693502604961395,0.8722,15.277358,0.0,0.0,0.0
CE_cfg13_des21,CE,PM,CE_cfg13_des21_swapped_PM,0.2956368327140808,0.8576,10.142137,0.0,0.0,0.0
CE_cfg13_des21,CE,PR,CE_cfg13_des21_swapped_PR,0.2956428527832031,0.8671,13.771577,0.25,0.0,0.0
CE_cfg13_des21,CE,SM,CE_cfg13_des21_swapped_SM,0.31040987372398376,0.8679,14.677139,0.0,0.0,0.0
CE_cfg13_des21,CE,TB,CE_cfg13_des21_swapped_TB,0.3494564890861511,0.8687,16.090334,1.0,0.0,0.25
CE_cfg13_des21,CE,TM,CE_cfg13_des21_swapped_TM,0.6339173316955566,0.8609,16.44251,1.0,0.0,0.25
CE_cfg13_des21,CE,YB,CE_cfg13_des21_swapped_YB,0.36083194613456726,0.8674,14.617157,0.0,0.0,0.0
CE_cfg13_des21,CE,ZN,CE_cfg13_des21_swapped_ZN,0.5135590434074402,0.8634,17.599344,1.0,0.0,0.25
CE_cfg13_des3,CE,CA,CE_cfg13_des3_swapped_CA,,0.8572,20.347837,0.0,0.0,0.0
CE_cfg13_des3,CE,CO,CE_cfg13_des3_swapped_CO,0.5919922590255737,0.8653,19.496916,0.0,0.0,0.0
CE_cfg13_des3,CE,CU,CE_cfg13_des3_swapped_CU,0.421674907207489,0.8554,16.053354,1.0,0.0,0.25
CE_cfg13_des3,CE,DY,CE_cfg13_des3_swapped_DY,0.7524220943450928,0.8639,16.261795,1.0,0.0,0.25
CE_cfg13_des3,CE,ER,CE_cfg13_des3_swapped_ER,1.1564956903457642,0.8576,15.758174,0.0,0.0,0.0
CE_cfg13_des3,CE,EU,CE_cfg13_des3_swapped_EU,0.5107602477073669,0.863,8.454258,2.0,0.0,0.5
CE_cfg13_des3,CE,FE,CE_cfg13_des3_swapped_FE,0.6236032247543335,0.8568,6.1165566,1.0,0.0,0.25
CE_cfg13_des3,CE,GD,CE_cfg13_des3_swapped_GD,0.577714204788208,0.8618,14.776185,0.0,0.0,0.0
CE_cfg13_des3,CE,HO,CE_cfg13_des3_swapped_HO,0.35577455163002014,0.8617,19.369722,0.0,0.0,0.0
CE_cfg13_des3,CE,LA,CE_cfg13_des3_swapped_LA,1.0446242094039917,0.8598,16.287577,1.0,0.0,0.25
CE_cfg13_des3,CE,LU,CE_cfg13_des3_swapped_LU,0.7354081273078918,0.8621,19.741068,0.0,0.0,0.0
CE_cfg13_des3,CE,MN,CE_cfg13_des3_swapped_MN,0.7711219191551208,0.8608,17.33373,0.25,0.0,0.0
CE_cfg13_des3,CE,ND,CE_cfg13_des3_swapped_ND,0.8527158498764038,0.8618,25.432383,0.0,0.0,0.0
CE_cfg13_des3,CE,NI,CE_cfg13_des3_swapped_NI,0.6722748279571533,0.8672,24.888153,0.0,0.0,0.0
CE_cfg13_des3,CE,PM,CE_cfg13_des3_swapped_PM,0.5096748471260071,0.8557,19.630552,0.0,0.0,0.0
CE_cfg13_des3,CE,PR,CE_cfg13_des3_swapped_PR,1.133594036102295,0.8615,16.184631,1.0,0.0,0.25
CE_cfg13_des3,CE,SM,CE_cfg13_des3_swapped_SM,0.3474114239215851,0.8622,16.235573,1.0,0.0,0.25
CE_cfg13_des3,CE,TB,CE_cfg13_des3_swapped_TB,0.5799641609191895,0.8617,19.43915,0.0,0.0,0.0
CE_cfg13_des3,CE,TM,CE_cfg13_des3_swapped_TM,0.5388299226760864,0.8542,16.258204,1.0,0.0,0.25
CE_cfg13_des3,CE,YB,CE_cfg13_des3_swapped_YB,0.3244369924068451,0.8636,16.367018,1.0,0.0,0.25
CE_cfg13_des3,CE,ZN,CE_cfg13_des3_swapped_ZN,0.6220852136611938,0.8577,25.107153,0.0,0.0,0.0
CE_cfg36_des12,CE,CA,CE_cfg36_des12_swapped_CA,,0.8591,14.27326,1.0,0.0,0.25
CE_cfg36_des12,CE,CO,CE_cfg36_des12_swapped_CO,0.3641044497489929,0.8599,25.476646,0.0,0.0,0.0
CE_cfg36_des12,CE,CU,CE_cfg36_des12_swapped_CU,0.36913570761680603,0.8476,14.5585575,1.0,0.0,0.25
CE_cfg36_des12,CE,DY,CE_cfg36_des12_swapped_DY,0.4119341969490051,0.8621,14.555697,1.25,0.0,0.25
CE_cfg36_des12,CE,ER,CE_cfg36_des12_swapped_ER,0.5215606689453125,0.8581,24.847652,0.0,0.0,0.0
CE_cfg36_des12,CE,EU,CE_cfg36_des12_swapped_EU,0.42241591215133667,0.861,25.773945,0.0,0.0,0.0
CE_cfg36_des12,CE,FE,CE_cfg36_des12_swapped_FE,0.5170125365257263,0.8551,14.516531,1.25,0.0,0.25
CE_cfg36_des12,CE,GD,CE_cfg36_des12_swapped_GD,0.44143590331077576,0.8618,15.046209,1.0,0.0,0.25
CE_cfg36_des12,CE,HO,CE_cfg36_des12_swapped_HO,0.4687212109565735,0.8579,14.803152,1.0,0.0,0.25
CE_cfg36_des12,CE,LA,CE_cfg36_des12_swapped_LA,0.3813615143299103,0.8645,17.291008,0.0,0.0,0.0
CE_cfg36_des12,CE,LU,CE_cfg36_des12_swapped_LU,0.5455999374389648,0.8584,12.426063,1.5,0.0,0.25
CE_cfg36_des12,CE,MN,CE_cfg36_des12_swapped_MN,0.4821052849292755,0.8568,25.409554,0.0,0.0,0.0
CE_cfg36_des12,CE,ND,CE_cfg36_des12_swapped_ND,0.4288637340068817,0.8613,25.468693,0.0,0.0,0.0
CE_cfg36_des12,CE,NI,CE_cfg36_des12_swapped_NI,0.3591066896915436,0.8615,19.855385,0.5,0.0,0.25
CE_cfg36_des12,CE,PM,CE_cfg36_des12_swapped_PM,0.35174837708473206,0.8539,20.829666,0.0,0.0,0.0
CE_cfg36_des12,CE,PR,CE_cfg36_des12_swapped_PR,0.38996195793151855,0.8633,22.784792,0.0,0.0,0.0
CE_cfg36_des12,CE,SM,CE_cfg36_des12_swapped_SM,0.3063446581363678,0.8626,24.884445,0.0,0.0,0.0
CE_cfg36_des12,CE,TB,CE_cfg36_des12_swapped_TB,0.5332199931144714,0.8628,14.204817,0.25,0.0,0.0
CE_cfg36_des12,CE,TM,CE_cfg36_des12_swapped_TM,0.24321748316287994,0.857,14.376544,1.25,0.0,0.25
CE_cfg36_des12,CE,YB,CE_cfg36_des12_swapped_YB,0.40704232454299927,0.863,21.081459,0.0,0.0,0.0
CE_cfg36_des12,CE,ZN,CE_cfg36_des12_swapped_ZN,0.5471577048301697,0.8529,14.4920435,0.5,0.0,0.0
CE_cfg4_des24,CE,CA,CE_cfg4_des24_swapped_CA,,0.8627,9.567473,0.0,0.0,0.0
CE_cfg4_des24,CE,CO,CE_cfg4_des24_swapped_CO,0.2024967223405838,0.8674,8.263814,0.0,0.0,0.0
CE_cfg4_des24,CE,CU,CE_cfg4_des24_swapped_CU,0.2401914894580841,0.853,10.955402,1.75,0.0,0.5
CE_cfg4_des24,CE,DY,CE_cfg4_des24_swapped_DY,0.1910528540611267,0.8623,11.013743,1.75,0.0,0.5
CE_cfg4_des24,CE,ER,CE_cfg4_des24_swapped_ER,0.4167238473892212,0.8588,19.287825,0.0,0.0,0.0
CE_cfg4_des24,CE,EU,CE_cfg4_des24_swapped_EU,0.28056707978248596,0.8657,22.873987,0.0,0.0,0.0
CE_cfg4_des24,CE,FE,CE_cfg4_des24_swapped_FE,0.3287651836872101,0.8599,12.69545,1.0,0.0,0.25
CE_cfg4_des24,CE,GD,CE_cfg4_des24_swapped_GD,0.4116145372390747,0.8646,12.896426,1.0,0.0,0.25
CE_cfg4_des24,CE,HO,CE_cfg4_des24_swapped_HO,0.40453916788101196,0.8623,22.44475,0.0,0.0,0.0
CE_cfg4_des24,CE,LA,CE_cfg4_des24_swapped_LA,0.6712355613708496,0.8642,23.492289,0.0,0.0,0.0
CE_cfg4_des24,CE,LU,CE_cfg4_des24_swapped_LU,0.20449143648147583,0.8634,23.65271,0.0,0.0,0.0
CE_cfg4_des24,CE,MN,CE_cfg4_des24_swapped_MN,0.359671026468277,0.8625,16.602568,0.75,0.0,0.25
CE_cfg4_des24,CE,ND,CE_cfg4_des24_swapped_ND,0.16925331950187683,0.8596,12.712596,0.75,0.0,0.25
CE_cfg4_des24,CE,NI,CE_cfg4_des24_swapped_NI,0.39030057191848755,0.8664,9.6499405,1.0,0.0,0.25
CE_cfg4_des24,CE,PM,CE_cfg4_des24_swapped_PM,0.23362362384796143,0.8607,11.740982,0.75,0.0,0.25
CE_cfg4_des24,CE,PR,CE_cfg4_des24_swapped_PR,0.40936052799224854,0.8634,22.80136,0.0,0.0,0.0
CE_cfg4_des24,CE,SM,CE_cfg4_des24_swapped_SM,0.4377783536911011,0.8616,22.477198,0.0,0.0,0.0
CE_cfg4_des24,CE,TB,CE_cfg4_des24_swapped_TB,0.6267971396446228,0.8638,22.48319,0.0,0.0,0.0
CE_cfg4_des24,CE,TM,CE_cfg4_des24_swapped_TM,0.38374826312065125,0.8624,10.949257,1.75,0.0,0.5
CE_cfg4_des24,CE,YB,CE_cfg4_des24_swapped_YB,0.31318238377571106,0.866,22.638342,0.0,0.0,0.0
CE_cfg4_des24,CE,ZN,CE_cfg4_des24_swapped_ZN,0.41931623220443726,0.8564,6.113117,1.5,0.0,0.25
CE_cfg34_des3,CE,CA,CE_cfg34_des3_swapped_CA,,0.8633,12.925277,0.5,0.0,0.25
CE_cfg34_des3,CE,CO,CE_cfg34_des3_swapped_CO,0.6122803688049316,0.8601,15.6144285,0.25,0.0,0.0
CE_cfg34_des3,CE,CU,CE_cfg34_des3_swapped_CU,0.4606461822986603,0.8486,22.897943,0.0,0.0,0.0
CE_cfg34_des3,CE,DY,CE_cfg34_des3_swapped_DY,0.4944196939468384,0.8579,22.928894,0.0,0.0,0.0
CE_cfg34_des3,CE,ER,CE_cfg34_des3_swapped_ER,0.45718660950660706,0.8569,18.09573,0.0,0.0,0.0
CE_cfg34_des3,CE,EU,CE_cfg34_des3_swapped_EU,1.256266713142395,0.858,22.799383,0.0,0.0,0.0
CE_cfg34_des3,CE,FE,CE_cfg34_des3_swapped_FE,0.501373827457428,0.8501,17.512148,0.0,0.0,0.0
CE_cfg34_des3,CE,GD,CE_cfg34_des3_swapped_GD,0.6605997681617737,0.8623,13.219986,0.5,0.0,0.25
CE_cfg34_des3,CE,HO,CE_cfg34_des3_swapped_HO,0.9280165433883667,0.859,17.521173,0.0,0.0,0.0
CE_cfg34_des3,CE,LA,CE_cfg34_des3_swapped_LA,0.649294912815094,0.8624,24.136766,0.0,0.0,0.0
CE_cfg34_des3,CE,LU,CE_cfg34_des3_swapped_LU,0.5910565853118896,0.86,17.491322,0.0,0.0,0.0
CE_cfg34_des3,CE,MN,CE_cfg34_des3_swapped_MN,0.39343908429145813,0.8598,13.22123,0.5,0.0,0.25
CE_cfg34_des3,CE,ND,CE_cfg34_des3_swapped_ND,0.8874694108963013,0.8611,15.30399,0.25,0.0,0.0
CE_cfg34_des3,CE,NI,CE_cfg34_des3_swapped_NI,0.45411166548728943,0.8579,12.330711,0.0,0.0,0.0
CE_cfg34_des3,CE,PM,CE_cfg34_des3_swapped_PM,0.46419599652290344,0.8598,19.056412,0.0,0.0,0.0
CE_cfg34_des3,CE,PR,CE_cfg34_des3_swapped_PR,0.8674830794334412,0.8642,16.477406,1.0,0.0,0.25
CE_cfg34_des3,CE,SM,CE_cfg34_des3_swapped_SM,1.6061348915100098,0.8587,11.0505495,1.5,0.0,0.5
CE_cfg34_des3,CE,TB,CE_cfg34_des3_swapped_TB,1.5583146810531616,0.8653,11.241576,1.5,0.0,0.5
CE_cfg34_des3,CE,TM,CE_cfg34_des3_swapped_TM,0.6699942350387573,0.8598,12.998669,1.0,0.0,0.25
CE_cfg34_des3,CE,YB,CE_cfg34_des3_swapped_YB,0.6525586843490601,0.8594,11.246265,1.0,0.0,0.25
CE_cfg34_des3,CE,ZN,CE_cfg34_des3_swapped_ZN,1.4264028072357178,0.8542,17.373678,0.0,0.0,0.0
CO_cfg13_des8,CO,CA,CO_cfg13_des8_swapped_CA,,0.8681,12.900673,0.75,0.0,0.25
CO_cfg13_des8,CO,CE,CO_cfg13_des8_swapped_CE,0.5593743920326233,0.8698,14.138314,0.0,0.0,0.0
CO_cfg13_des8,CO,CU,CO_cfg13_des8_swapped_CU,0.3204982578754425,0.8601,20.540392,0.0,0.0,0.0
CO_cfg13_des8,CO,DY,CO_cfg13_des8_swapped_DY,0.3954012095928192,0.8744,12.92408,0.75,0.0,0.25
CO_cfg13_des8,CO,ER,CO_cfg13_des8_swapped_ER,0.4886438250541687,0.8691,11.104529,0.75,0.0,0.25
CO_cfg13_des8,CO,EU,CO_cfg13_des8_swapped_EU,0.3279101550579071,0.8744,13.87479,0.75,0.0,0.25
CO_cfg13_des8,CO,FE,CO_cfg13_des8_swapped_FE,0.46811988949775696,0.8669,13.997971,0.75,0.0,0.25
CO_cfg13_des8,CO,GD,CO_cfg13_des8_swapped_GD,0.2744777500629425,0.8713,8.782117,1.25,0.0,0.5
CO_cfg13_des8,CO,HO,CO_cfg13_des8_swapped_HO,0.4246417284011841,0.8691,11.384326,0.75,0.0,0.25
CO_cfg13_des8,CO,LA,CO_cfg13_des8_swapped_LA,0.23051074147224426,0.872,13.491314,0.75,0.0,0.25
CO_cfg13_des8,CO,LU,CO_cfg13_des8_swapped_LU,0.27445167303085327,0.8702,13.947141,0.75,0.0,0.25
CO_cfg13_des8,CO,MN,CO_cfg13_des8_swapped_MN,0.5202739834785461,0.8694,12.4838915,1.0,0.0,0.5
CO_cfg13_des8,CO,ND,CO_cfg13_des8_swapped_ND,0.2849922180175781,0.8698,11.637549,0.75,0.0,0.25
CO_cfg13_des8,CO,NI,CO_cfg13_des8_swapped_NI,0.6576620936393738,0.8733,15.860274,0.0,0.0,0.0
CO_cfg13_des8,CO,PM,CO_cfg13_des8_swapped_PM,0.4370456039905548,0.8675,15.955737,0.0,0.0,0.0
CO_cfg13_des8,CO,PR,CO_cfg13_des8_swapped_PR,0.2951188087463379,0.8724,10.333047,0.75,0.0,0.25
CO_cfg13_des8,CO,SM,CO_cfg13_des8_swapped_SM,0.3814115524291992,0.8738,13.907899,0.75,0.0,0.25
CO_cfg13_des8,CO,TB,CO_cfg13_des8_swapped_TB,0.4856002628803253,0.8718,18.159346,0.0,0.0,0.0
CO_cfg13_des8,CO,TM,CO_cfg13_des8_swapped_TM,0.37458258867263794,0.8632,13.472957,0.75,0.0,0.25
CO_cfg13_des8,CO,YB,CO_cfg13_des8_swapped_YB,0.18642355501651764,0.8731,9.720866,1.25,0.0,0.5
CO_cfg13_des8,CO,ZN,CO_cfg13_des8_swapped_ZN,0.45333540439605713,0.8695,14.090924,0.75,0.0,0.25
CO_cfg1_des19,CO,CA,CO_cfg1_des19_swapped_CA,,0.8659,18.931456,0.0,0.0,0.0
CO_cfg1_des19,CO,CE,CO_cfg1_des19_swapped_CE,0.39974141120910645,0.8674,20.933393,1.0,0.0,0.25
CO_cfg1_des19,CO,CU,CO_cfg1_des19_swapped_CU,0.5255020260810852,0.8579,20.024887,0.75,0.0,0.25
